crim,zn,indus,chas,nox,win_rm,age,dis,rad,tax,ptratio,b,log_lstat,medv
0.007007315284678365,0.0,0.28152492668621704,0.0,0.31481481481481477,0.27970511708586265,0.6065911431513903,0.325355327410452,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9999999999999999,0.5061403988333489,0.5061403988333489
0.007099481307606574,0.0,0.28152492668621704,0.0,0.31481481481481477,0.34345186470078026,0.8403707518022657,0.30302176067800923,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9574360784709264,0.5763414574151824,0.5763414574151824
0.006980677056100335,0.0,0.28152492668621704,0.0,0.31481481481481477,0.22983521248915828,0.5520082389289392,0.3063590648273604,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9967724040546674,0.51426877796343,0.51426877796343
0.011774883814612317,0.0,0.28152492668621704,0.0,0.31481481481481477,0.27363399826539414,0.2718846549948507,0.3063590648273604,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9746583287104746,0.4325198836550477,0.4325198836550477
0.008743183648218926,0.0,0.28152492668621704,0.0,0.31481481481481477,0.2974848222029487,0.811534500514933,0.2844710782129509,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9744061727772455,0.6921036390558443,0.6921036390558443
0.008951231585341017,0.0,0.28152492668621704,0.0,0.31481481481481477,0.06591500433651332,0.34706488156539655,0.24251379934345135,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.7278985324524686,0.6185864126755831,0.6185864126755831
0.008086781728827779,0.0,0.28152492668621704,0.0,0.31481481481481477,0.18343451864700766,0.685890834191555,0.24251379934345135,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.984996721972868,0.6070272393050762,0.6070272393050762
0.013998782509316635,0.0,0.28152492668621704,0.0,0.31481481481481477,0.11535125758889819,0.98043254376931,0.24264110794860366,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9487366987745222,0.8085515584012323,0.8085515584012323
0.009505688891566449,0.0,0.28152492668621704,0.0,0.31481481481481477,0.28664353859496927,0.8887744593202884,0.2621375114805081,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9889807857178878,0.6730131076362617,0.6730131076362617
0.01378163036749066,0.0,0.28152492668621704,0.0,0.31481481481481477,0.363399826539462,0.9145211122554068,0.25891842246451274,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9999999999999999,0.7710332388354116,0.7710332388354116
0.011038679607076014,0.0,0.28152492668621704,0.0,0.31481481481481477,0.22072853425845596,1.0,0.26967599959988725,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.994049119975793,0.7904984563950372,0.7904984563950372
0.00836170623136729,0.0,0.28152492668621704,0.0,0.31481481481481477,0.2688638334778837,0.9392378990731204,0.2973565277487292,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9935195925160119,0.7262155209555919,0.7262155209555919
0.009376431664289083,0.0,0.28152492668621704,0.0,0.31481481481481477,0.12792714657415427,0.8527291452111225,0.30235793723685767,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.764284633617429,0.7303600652217699,0.7303600652217699
0.007481071122047147,0.0,0.28152492668621704,0.0,0.31481481481481477,0.22072853425845596,0.9001029866117405,0.32303649210231977,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9495183821675324,0.6951787558066156,0.6951787558066156
0.010671589081608293,0.0,0.28152492668621704,0.0,0.31481481481481477,0.3222029488291409,0.8846549948506693,0.30224881557529854,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.7717484492410106,0.7451183372800406,0.7451183372800406
0.008617185951020727,0.0,0.28152492668621704,0.0,0.31481481481481477,0.516478751084128,0.9423274974253347,0.3023670307086542,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9774068283826719,0.6479554451726743,0.6479554451726743
0.011196261026765464,0.0,0.28152492668621704,0.0,0.31481481481481477,0.5941023417172593,0.8692070030895983,0.282752412043394,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9579656059307076,0.6265201763364361,0.6265201763364361
0.012638996478358745,0.0,0.28152492668621704,0.0,0.31481481481481477,0.17736339982653915,0.9392378990731204,0.2822068037355982,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9073831257249484,0.8320164880663747,0.8320164880663747
0.015155690892243532,0.0,0.28152492668621704,0.0,0.31481481481481477,0.33304423243712034,1.0,0.2769325900935718,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9491401482676888,0.653969799476388,0.653969799476388
0.015529637670636401,0.0,0.28152492668621704,0.0,0.31481481481481477,0.28013876843018215,0.8146240988671473,0.260109667269867,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.5857078017045741,0.8980135433920728,0.8980135433920728
0.012874019836825677,0.0,0.28152492668621704,0.0,0.31481481481481477,0.17215958369470918,0.9485066941297631,0.24166810646636777,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9038529426597407,0.7645699829828743,0.7645699829828743
0.018056672662703374,0.0,0.28152492668621704,0.0,0.31481481481481477,0.34345186470078026,0.9680741503604532,0.2391764951941001,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.6253214988148671,0.7979046061666271,0.7979046061666271
0.0006502200519996206,0.0,0.20161290322580644,0.0,0.23456790123456794,0.27276669557675604,0.6725025746652935,0.20284807536669425,0.17391304347826086,0.17557251908396948,0.7021276595744679,0.9999999999999999,0.5575013596063446,0.5575013596063446
0.0010241668303924878,0.0,0.20161290322580644,0.0,0.23456790123456794,0.23287077189939254,0.6024716786817713,0.20444852640289535,0.17391304347826086,0.17557251908396948,0.7021276595744679,0.9512330425134904,0.6107372178334736,0.6107372178334736
0.0008297190015317544,0.0,0.20161290322580644,0.0,0.23456790123456794,0.2367736339982649,0.39752832131822863,0.25503551000736574,0.17391304347826086,0.17557251908396948,0.7021276595744679,0.9999999999999999,0.5255377842869418,0.5255377842869418
0.0018964845181313047,0.0,0.20161290322580644,0.0,0.23456790123456794,0.28707718993928877,0.28115345005149334,0.24713328301612275,0.17391304347826086,0.17557251908396948,0.7021276595744679,0.99125018911695,0.5722129810868223,0.5722129810868223
0.00023951926202440645,0.75,0.09127565982404694,0.0,0.08847736625514402,0.5598438855160448,0.1946446961894954,0.38842764779165034,0.08695652173913043,0.12404580152671751,0.6063829787234043,0.9967976196479903,0.2962869204104971,0.2962869204104971
0.00030650822503076327,0.75,0.09127565982404694,0.0,0.08847736625514402,0.7458803122289677,0.13285272914521115,0.38842764779165034,0.08695652173913043,0.12404580152671751,0.6063829787234043,0.9967724040546674,0.04370011014243427,0.04370011014243427
0.0013613595972030085,0.0,0.23643695014662755,0.0,0.12962962962962965,0.635732870771899,0.0,0.41750857059716834,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9710272832719755,0.33308565117157285,0.33308565117157285
0.0015193906072482057,0.0,0.23643695014662755,0.0,0.12962962962962965,0.37510841283607954,0.03810504634397528,0.41750857059716834,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9658833022341016,0.3922261732924781,0.3922261732924781
0.0017201327010894023,0.0,0.23643695014662755,0.0,0.12962962962962965,0.39332176929748464,0.03707518022657055,0.41750857059716834,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9938473952292097,0.47228972181235696,0.47228972181235696
0.0013079707424580092,0.0,0.23643695014662755,0.0,0.12962962962962965,0.33174327840416273,0.3820803295571576,0.41750857059716834,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9810630894144939,0.5531238362522052,0.5531238362522052
0.0018556841933472315,0.0,0.23643695014662755,0.0,0.12962962962962965,0.16392020815264496,0.31822863027806386,0.3610835780992825,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.5747598058590149,0.5747598058590149
0.002046085709006239,0.0,0.23643695014662755,0.0,0.12962962962962965,0.20901994796183843,0.31307929969104015,0.3610835780992825,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.6804190272187205,0.6804190272187205
0.0025059042453468524,0.0,0.23643695014662755,0.0,0.12962962962962965,0.31483087597571524,0.850669412976313,0.41464412698124015,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9895103131776691,0.772413895211938,0.772413895211938
0.002782402314131479,0.0,0.23643695014662755,0.0,0.12962962962962965,0.041196877710320656,0.9515962924819773,0.43106693704589477,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.9323473450740789,0.9323473450740789
0.002399126535856854,0.0,0.23643695014662755,0.0,0.12962962962962965,0.12922810060711187,0.6086508753861998,0.45086342514708694,0.08695652173913043,0.08778625954198471,0.5638297872340423,0.9999999999999999,0.7242231243315865,0.7242231243315865
0.0009262685304285002,0.21,0.18988269794721407,0.0,0.11111111111111105,0.28577623590633117,0.44078269824922767,0.5169729651083488,0.13043478260869565,0.10687022900763354,0.44680851063829796,0.99662111049473,0.6639927218922417,0.6639927218922417
0.00041643306701099296,0.21,0.18988269794721407,0.0,0.11111111111111105,0.3516912402428445,0.6189495365602471,0.5169729651083488,0.13043478260869565,0.10687022900763354,0.44680851063829796,0.9926118311563872,0.5490298289553681,0.5490298289553681
0.0005314158004933805,0.21,0.18988269794721407,0.0,0.11111111111111105,0.5234171725932346,0.18743563336766222,0.5169729651083488,0.13043478260869565,0.10687022900763354,0.44680851063829796,0.9999999999999999,0.36125675300486393,0.36125675300486393
0.000488817114286318,0.21,0.18988269794721407,0.0,0.11111111111111105,0.300954032957502,0.19052523171987643,0.5169729651083488,0.13043478260869565,0.10687022900763354,0.44680851063829796,0.9999999999999999,0.5127361671504712,0.5127361671504712
8.182544474601967e-05,0.75,0.12976539589442815,0.0,0.05144032921810693,0.25325238508239334,0.4603501544799177,0.5628949976811648,0.08695652173913043,0.5381679389312977,0.9042553191489362,0.9999999999999999,0.6949600706043422,0.6949600706043422
7.63179628881145e-05,0.9,0.02785923753665689,0.0,0.03703703703703709,0.8434518647007803,0.1956745623069001,0.6881030108485119,0.17391304347826086,0.07442748091603052,0.5638297872340423,0.9975540874476777,0.3310726078180799,0.3310726078180799
0.00015994176905712357,0.85,0.010263929618768326,0.0,0.05144032921810693,0.4679098005203812,0.3377960865087539,0.7327519573698043,0.043478260869565216,0.24045801526717553,0.5,0.9999999999999999,0.3899894567650174,0.3899894567650174
8.991807114947215e-05,1.0,0.03152492668621701,0.0,0.053497942386831254,0.6556808326105807,0.3872296601441813,0.6542934827087634,0.17391304347826086,0.13167938931297707,0.26595744680851063,0.9899137626708356,0.2672972001141404,0.2672972001141404
0.001664945484921414,0.25,0.17118768328445746,0.0,0.13991769547325106,0.36470078057241917,0.27085478887744596,0.6079167765461176,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9843159009531495,0.44601197876472665,0.44601197876472665
0.0010898070223316026,0.25,0.17118768328445746,0.0,0.13991769547325106,0.27016478751084083,0.4562306900102987,0.5276396075257573,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9999999999999999,0.5417383336291476,0.5417383336291476
0.001607285521796815,0.25,0.17118768328445746,0.0,0.13991769547325106,0.18950563746747573,0.6519052523171988,0.5543198537769736,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.995486408795199,0.6566894777262714,0.6566894777262714
0.0018589437234264,0.25,0.17118768328445746,0.0,0.13991769547325106,0.28707718993928877,0.9320288362512874,0.5173185170366195,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9525442533662817,0.6869873808332977,0.6869873808332977
0.0011683729369984539,0.25,0.17118768328445746,0.0,0.13991769547325106,0.4995663486556805,0.6683831101956745,0.5543289472487702,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9999999999999999,0.4398176403207621,0.4398176403207621
0.0013507942238429455,0.25,0.17118768328445746,0.0,0.13991769547325106,0.6322636600173457,0.41709577754891863,0.6230210332002656,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9966715416813757,0.5514242867870203,0.5514242867870203
0.00014825241980769222,0.17500000000000002,0.03372434017595308,0.0,0.0639917695473251,0.7805724197745012,0.5829042224510813,0.735961952914003,0.08695652173913043,0.05534351145038163,0.6382978723404256,0.9907710928438146,0.4978026823730174,0.4978026823730174
0.00033179768254155224,0.8,0.10667155425219943,0.0,0.026748971193415683,0.4275802254986987,0.1534500514933059,0.49849503041766324,0.13043478260869565,0.28625954198473275,0.37234042553191493,0.9999999999999999,0.3215092796062867,0.3215092796062867
0.0004211537657463403,0.8,0.10667155425219943,0.0,0.026748971193415683,0.20945359930615748,0.29042224510813597,0.49849503041766324,0.13043478260869565,0.28625954198473275,0.37234042553191493,0.9999999999999999,0.5757097236934705,0.5757097236934705
0.0005796343661472849,0.125,0.2056451612903226,0.0,0.0493827160493826,0.24891587163920192,0.19052523171987643,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,0.9982601240607191,0.49980741589681477,0.49980741589681477
0.001452401644241849,0.125,0.2056451612903226,0.0,0.0493827160493826,0.12575888985255856,0.349124613800206,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,0.9999999999999999,0.6552088497052917,0.6552088497052917
0.001369452223606461,0.125,0.2056451612903226,0.0,0.0493827160493826,0.25195143104943574,0.309989701338826,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,0.9999999999999999,0.5262752867235089,0.5262752867235089
0.0009209858437484687,0.0,0.3793988269794722,0.0,0.057613168724279795,0.482653946227233,0.03810504634397528,0.37807927688712273,0.13043478260869565,0.22519083969465642,0.7021276595744679,0.9667910635937265,0.43933620762289816,0.43933620762289816
0.0017133888457531922,0.0,0.3793988269794722,0.0,0.057613168724279795,0.2849089332176926,0.15036045314109167,0.37807927688712273,0.13043478260869565,0.22519083969465642,0.7021276595744679,0.9496696757274699,0.5641225193910974,0.5641225193910974
0.0009589762288091206,0.0,0.3793988269794722,0.0,0.057613168724279795,0.3300086730268861,0.05046343975283214,0.37807927688712273,0.13043478260869565,0.22519083969465642,0.7021276595744679,0.9848958595995765,0.3756486081090702,0.3756486081090702
0.002125101214028838,0.0,0.3793988269794722,0.0,0.057613168724279795,0.4080659150043364,0.03398558187435634,0.37807927688712273,0.13043478260869565,0.22519083969465642,0.7021276595744679,0.9502496343738969,0.47661239523153665,0.47661239523153665
0.0008164560860372072,0.0,0.45344574780058655,0.0,0.10699588477366251,0.42020815264527256,0.031925849639546866,0.2838890960179687,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9950073125220636,0.4422141237247412,0.4422141237247412
0.000998090589759141,0.0,0.45344574780058655,0.0,0.10699588477366251,0.425845620121422,0.43357363542739447,0.30672280369922433,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9655302839275809,0.5317536480519294,0.5317536480519294
0.0010701374442676555,0.0,0.45344574780058655,0.0,0.10699588477366251,0.42281006071118776,0.737384140061792,0.26576580672735045,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9413989611175552,0.6262498101999256,0.6262498101999256
0.0009076105306649845,0.0,0.45344574780058655,0.0,0.10699588477366251,0.36253252385082346,0.44181256436663235,0.2692486064254471,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9749357002370266,0.5766568626321933,0.5766568626321933
0.0005635615109293168,0.0,0.45344574780058655,0.0,0.10699588477366251,0.40242844752818696,0.5231719876416066,0.35323591193881915,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9735236270109435,0.6361059780534846,0.6361059780534846
0.0008716433022051957,0.0,0.45344574780058655,0.0,0.10699588477366251,0.24718126626192483,0.34706488156539655,0.30672280369922433,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9978818901608755,0.537496830657473,0.537496830657473
0.0003912560070891407,0.25,0.16129032258064516,0.0,0.08436213991769548,0.6170858629661748,0.31513903192584963,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,0.9999999999999999,0.3618693613799857,0.3618693613799857
0.00043048276562809796,0.25,0.16129032258064516,0.0,0.08436213991769548,0.5702515177797047,0.6951596292481977,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,0.9967976196479903,0.4625716723985259,0.4625716723985259
0.0003402275017118153,0.25,0.16129032258064516,0.0,0.08436213991769548,0.43278404163052864,0.3017507723995881,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,0.9999999999999999,0.43933620762289816,0.43933620762289816
0.00032808856210663655,0.25,0.16129032258064516,0.0,0.08436213991769548,0.374241110147441,0.45108135942327504,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,0.9842150385798578,0.47532164230736995,0.47532164230736995
0.0004975841262233916,0.0,0.14772727272727273,0.0,0.13168724279835387,0.47051170858629643,0.4644696189495366,0.3318935336322054,0.08695652173913043,0.1145038167938931,0.6276595744680851,0.9999999999999999,0.5554883162528518,0.5554883162528518
0.0005735648963446956,0.0,0.14772727272727273,0.0,0.13168724279835387,0.5750216825672156,0.5478887744593203,0.3008211405032328,0.08695652173913043,0.1145038167938931,0.6276595744680851,0.988400827071461,0.43005028030296,0.43005028030296
0.000512083415196244,0.0,0.14772727272727273,0.0,0.13168724279835387,0.3083261058109277,0.4346035015447992,0.29986632596459,0.08695652173913043,0.1145038167938931,0.6276595744680851,0.9977053810076152,0.6494695403545189,0.6494695403545189
0.0007327198822792613,0.0,0.14772727272727273,0.0,0.13168724279835387,0.3542931483087597,0.5550978372811534,0.2380670916349153,0.08695652173913043,0.1145038167938931,0.6276595744680851,0.9955872711684906,0.5131200005441607,0.5131200005441607
0.0005651350771744325,0.0,0.10813782991202346,0.0,0.21399176954732513,0.7385082393755416,0.858908341915551,0.20843146704980492,0.043478260869565216,0.1583969465648855,0.5531914893617023,0.9999999999999999,0.3744734219561576,0.3744734219561576
0.0005248967403350438,0.0,0.10813782991202346,0.0,0.21399176954732513,0.7697311361665218,0.619979402677652,0.2077767370804499,0.043478260869565216,0.1583969465648855,0.5531914893617023,0.9978818901608755,0.3860376308801584,0.3860376308801584
0.0004554350303720765,0.0,0.10813782991202346,0.0,0.21399176954732513,0.482653946227233,0.6508753861997939,0.17847757095181366,0.043478260869565216,0.1583969465648855,0.5531914893617023,0.9880982399515861,0.5270111130167308,0.5270111130167308
0.0003709120434915727,0.0,0.10813782991202346,0.0,0.21399176954732513,0.47745013009540305,0.7312049433573636,0.17845938400822048,0.043478260869565216,0.1583969465648855,0.5531914893617023,0.9915527762368249,0.5037800231565426,0.5037800231565426
0.00040137179009345635,0.28,0.5344574780058651,0.0,0.1625514403292181,0.49349522983521243,0.5221421215242018,0.23063772517709535,0.13043478260869565,0.1583969465648855,0.5957446808510638,0.9952342528619699,0.5021968247467256,0.5021968247467256
0.00025210779198533257,0.28,0.5344574780058651,0.0,0.1625514403292181,0.39332176929748464,0.26776519052523173,0.23063772517709535,0.13043478260869565,0.1583969465648855,0.5957446808510638,0.998562711180594,0.41378244768852646,0.41378244768852646
0.0004115999706867088,0.28,0.5344574780058651,0.0,0.1625514403292181,0.40980052038161263,0.7662203913491246,0.2260091480326274,0.13043478260869565,0.1583969465648855,0.5957446808510638,0.9999999999999999,0.5865909398702482,0.5865909398702482
0.0013006648991771147,0.0,0.08907624633431087,0.0,0.12345679012345678,0.5728534258456199,0.5653964984552008,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.9018609107872309,0.43594598366490156,0.43594598366490156
0.0012219865869213266,0.0,0.08907624633431087,0.0,0.12345679012345678,0.3725065047701648,0.6869207003089598,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.9872156941852841,0.6087448212094682,0.6087448212094682
0.0012870647909157572,0.0,0.08907624633431087,0.0,0.12345679012345678,1.0,0.752832131822863,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.9999999999999999,0.28793616973330516,0.28793616973330516
0.0008491637844178277,0.0,0.08907624633431087,0.0,0.12345679012345678,1.0,0.35015447991761073,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.991502345050179,0.23454853466903916,0.23454853466903916
0.0007000121838986407,0.0,0.08907624633431087,0.0,0.12345679012345678,0.9158716392020811,0.6138002059732235,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.9999999999999999,0.4127380486226908,0.4127380486226908
0.0015998672809269833,0.0,0.29692082111436957,0.0,0.2777777777777778,0.6170858629661748,0.7929969104016479,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.994603863028897,0.5486863133479103,0.5486863133479103
0.0012138939605178742,0.0,0.29692082111436957,0.0,0.2777777777777778,0.6405030355594099,0.7044284243048403,0.15699879056825106,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9966715416813757,0.4821469476039768,0.4821469476039768
0.0025001719683110735,0.0,0.29692082111436957,0.0,0.2777777777777778,0.47745013009540305,0.8496395468589084,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.1777195017398759,0.5878115386002429,0.5878115386002429
0.0023074101032843925,0.0,0.29692082111436957,0.0,0.2777777777777778,0.36123156981786586,0.8702368692070032,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9938726108225328,0.66375191605767,0.66375191605767
0.0014980350653502061,0.0,0.29692082111436957,0.0,0.2777777777777778,0.374241110147441,0.8970133882595263,0.11743309478125653,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9893842352110546,0.6358435026198495,0.6358435026198495
0.0014195815482722916,0.0,0.29692082111436957,0.0,0.2777777777777778,0.2372072853425844,0.9660144181256437,0.08887049986814467,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9928135559029705,0.7295747078211371,0.7295747078211371
0.001853211446390621,0.0,0.29692082111436957,0.0,0.2777777777777778,0.23070251517779683,0.9165808444902164,0.09833680400840238,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9968984820212821,0.7699938689872201,0.7699938689872201
0.00140328389787645,0.0,0.29692082111436957,0.0,0.2777777777777778,0.35689505637467445,0.8475798146240989,0.09027998799661723,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9767764385495991,0.6790432598667654,0.6790432598667654
0.0013678786573613452,0.0,0.29692082111436957,0.0,0.2777777777777778,0.5073720728534257,0.9701338825952626,0.11851521792505161,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9958142115083968,0.6342641656849015,0.6342641656849015
0.002892102360933835,0.0,0.29692082111436957,0.0,0.2777777777777778,0.4011274934952298,0.9093717816683832,0.12871809328083372,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9857027585859096,0.7109648164593099,0.7109648164593099
0.0011420719011872333,0.0,0.29692082111436957,0.0,0.2777777777777778,0.386383347788378,0.5303810504634398,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9914014826768874,0.6529751337795915,0.6529751337795915
0.0010623820106310136,0.0,0.3500733137829912,0.0,0.33333333333333337,0.6118820468343449,0.8105046343975283,0.14075784993952845,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9966967572746986,0.5731703896592848,0.5731703896592848
0.0013147145977942198,0.0,0.3500733137829912,0.0,0.33333333333333337,0.26409366869037276,0.9268795056642637,0.11128590784675683,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9950829593020324,0.724422916642559,0.724422916642559
0.0024255399692570115,0.0,0.3500733137829912,0.0,0.33333333333333337,0.3417172593235036,0.9526261585993822,0.12898180396293502,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9999999999999999,0.7415387226002608,0.7415387226002608
0.0015284948119520898,0.0,0.3500733137829912,0.0,0.33333333333333337,0.41196877710320834,0.8372811534500515,0.10247433367585411,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9794240758485048,0.5822822374816392,0.5822822374816392
0.001854785012635737,0.0,0.3500733137829912,0.0,0.33333333333333337,0.27059843885516033,0.878475798146241,0.12126144640762397,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.8689041303141863,0.7153079234399118,0.7153079234399118
0.0014078921990228605,0.0,0.3500733137829912,0.0,0.33333333333333337,0.3781439722463138,0.7167868177136972,0.14554101610453857,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9909223864037521,0.6281376489578013,0.6281376489578013
0.0016259435215603304,0.0,0.3500733137829912,0.0,0.33333333333333337,0.3109280138768429,0.8208032955715756,0.14711418672534987,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9939734731958243,0.5776012388865688,0.5776012388865688
0.0013966524401291763,0.0,0.3500733137829912,0.0,0.33333333333333337,0.24631396357328672,0.7229660144181256,0.12257090634633398,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.8530687377073982,0.7071952125987846,0.7071952125987846
0.0015560322212416157,0.0,0.3500733137829912,0.0,0.33333333333333337,0.18516912402428432,0.6416065911431514,0.14818721639734833,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9863835796056282,0.6678214545192489,0.6678214545192489
