crim,zn,indus,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
-0.47086131978856993,0.7834455764003923,-0.8393721381637914,-0.8537840869640598,-0.8619815432169489,-0.042240133920241556,1.7186967871172512,-0.08358910963261673,-0.6823092009124183,0.5770625428830924,0.40517049514011133,0.1351556583357634,18.7
-0.4662838393349188,0.7834455764003923,-0.8393721381637914,-0.8537840869640598,-0.49365129153342874,0.9278649152998704,1.5113480066779532,-0.08358910963261673,-0.6823092009124183,0.5770625428830924,0.0746230944359671,0.33463619894574015,16.0
-0.4788448218749959,0.7834455764003923,-0.8393721381637914,-0.8537840869640598,0.3084901454662357,0.014824868975058938,1.7187477452839852,-0.08358910963261673,-0.6823092009124183,0.5770625428830924,0.43991388018182626,-0.8576079623743542,22.2
-0.47552671076455555,0.7834455764003923,-0.8393721381637914,-0.8537840869640598,0.8094192877558205,-0.8554164251782767,2.1036857367901196,-0.08358910963261673,-0.6823092009124183,0.5770625428830924,0.41429305992760035,-0.42926602633587674,25.0
-0.4974000753798362,0.40183769587672696,-1.3916209998714315,-1.1883428494827177,1.3692812703147705,-0.2811998335443133,2.736586167622286,-0.6943194000821926,-1.104664717588556,0.06184828349304546,0.36887433311329104,-0.6534883394246104,33.0
-0.4940615199618763,3.5819033669072704,-1.098560937258577,-1.3524489091463414,0.03674427089083869,-1.768456471503088,1.4058646015392589,-0.5721733419922774,-0.3531203423266051,-1.1090932151207,0.43991388018182626,-1.1761582830383484,23.5
-0.4924361975140636,3.5819033669072704,-1.098560937258577,-1.3524489091463414,-0.7866784695394289,-1.2941036349359007,1.4058646015392589,-0.5721733419922774,-0.3531203423266051,-1.1090932151207,0.43991388018182626,-0.3148353286216264,19.4
-0.489553550153792,0.1474324421942835,-0.7009417568290763,-1.2527159447098855,-0.6377093455252053,-1.6400602149886612,1.3480270822965446,-0.5721733419922774,-0.3034314580117654,0.20236126332669357,0.42652117868529904,-0.645756535524999,22.0
-0.47367854536477855,0.1474324421942835,-0.7009417568290763,-1.2527159447098855,-1.102623974316847,-1.090809562121392,1.3480270822965446,-0.5721733419922774,-0.3034314580117654,0.20236126332669357,0.43991388018182626,0.1258774936562295,17.4
-0.4751873352597293,0.1474324421942835,-0.7009417568290763,-1.2527159447098855,-0.6262501821394963,-1.2263389439977312,1.3480270822965446,-0.5721733419922774,-0.3034314580117654,0.20236126332669357,0.43991388018182626,-0.5390576417103603,20.9
-0.4833446139600723,-0.4885806920118252,-0.002899195630619483,-1.2164494121875378,0.24464623517442474,-2.1679114917701927,0.7310765576520163,-0.5721733419922774,-0.5518758795859641,0.3428742431603434,0.18428796900898078,-0.8591543231542766,24.2
-0.4689313771587143,-0.4885806920118252,-0.002899195630619483,-1.2164494121875378,-0.5018364082375067,-1.7791561595459566,0.7310765576520163,-0.5721733419922774,-0.5518758795859641,0.3428742431603434,0.052496022398226684,-0.37050431669882916,21.7
-0.4826535963659079,-0.4885806920118252,-0.002899195630619483,-1.2164494121875378,-0.33158598079268,-2.125112739598717,0.7310765576520163,-0.5721733419922774,-0.5518758795859641,0.3428742431603434,0.3236497034221196,-1.0447176167449528,22.8
-0.46144262731426405,-0.4885806920118252,-0.002899195630619483,-1.2164494121875378,-0.03692177944586504,-2.1821777424940176,0.7310765576520163,-0.5721733419922774,-0.5518758795859641,0.3428742431603434,0.05696025623040279,-0.7323527392006478,23.4
-0.48524593455940035,-0.4885806920118252,0.29457885787589577,-0.998850217053451,0.008914874096972222,-2.1893108678559305,0.20325186662467468,-0.45002728390236224,0.02575740057404779,0.10868594343759429,0.4014826498004879,-0.8498761584747427,24.1
-0.4819421344642238,-0.4885806920118252,0.29457885787589577,-0.998850217053451,0.03019617752757539,-0.798351422282976,0.3312078232929171,-0.45002728390236224,0.02575740057404779,0.10868594343759429,0.17458311285207698,-0.5158622300115258,21.4
-0.48063165435221383,-0.4885806920118252,0.29457885787589577,-0.998850217053451,0.01873701414186644,0.25378456859913073,0.10169224032447273,-0.45002728390236224,0.02575740057404779,0.10868594343759429,-0.011167833991061764,-0.047314913695068156,20.0
-0.48358790121955614,-0.4885806920118252,0.29457885787589577,-0.998850217053451,-0.20880923023150805,-0.7698189208353257,0.12120921818346765,-0.45002728390236224,0.02575740057404779,0.10868594343759429,0.24698133978257863,-0.3101962462818596,20.8
-0.4898459037513231,-0.4885806920118252,0.29457885787589577,-0.998850217053451,-0.058203082876468214,-0.48806046903977823,0.591858846135633,-0.45002728390236224,0.02575740057404779,0.10868594343759429,0.23611190088684633,0.009900435162056883,21.2
-0.48424211906018516,-0.4885806920118252,0.29457885787589577,-0.998850217053451,-0.6442574388884685,-1.0979426874833045,0.3312078232929171,-0.45002728390236224,0.02575740057404779,0.10868594343759429,0.42360972183822837,-0.49112045753276884,20.3
-0.4929800160940865,0.7834455764003923,-0.8791340562067415,-1.0985831814899074,0.7521234708272743,-1.2085061305929496,0.7888631187279964,-0.5721733419922774,-0.7009425325304832,0.24919892327124407,0.43991388018182626,-1.0802839146831658,28.0
-0.49226650976165043,0.7834455764003923,-0.8791340562067415,-1.0985831814899074,0.5753249500191842,0.10755549867992288,0.7888631187279964,-0.5721733419922774,-0.7009425325304832,0.24919892327124407,0.415263545543291,-0.7818362841581615,23.9
-0.4939081876554789,0.7834455764003923,-0.8791340562067415,-1.0985831814899074,0.056388550980625674,-1.2548714454453813,0.7888631187279964,-0.5721733419922774,-0.7009425325304832,0.24919892327124407,0.43991388018182626,-0.8591543231542766,24.8
-0.49412898617669115,0.7834455764003923,-0.8791340562067415,-1.0985831814899074,-0.16460960002948552,-0.7377198567067188,0.7888631187279964,-0.5721733419922774,-0.7009425325304832,0.24919892327124407,0.3184090810973908,-0.7369918215404148,22.9
-0.4910459846027269,-0.4885806920118252,-0.9336226105618952,-0.8900506194864076,0.19880958163158746,-0.6913545418542871,0.47226002881171225,-0.6943194000821926,-0.9121202908685521,0.015010623548494981,0.43991388018182626,-0.41070969697680926,23.9
-0.4896639494143981,-0.4885806920118252,-0.9336226105618952,-0.8900506194864076,0.5933322067681565,-0.40246296469682724,0.2981359730827662,-0.6943194000821926,-0.9121202908685521,0.015010623548494981,0.3506292035383119,-0.8885351779728002,26.6
-0.4907822530357233,-0.4885806920118252,-0.9336226105618952,-0.8900506194864076,-0.4134371478334632,-0.7947848596020196,0.29278536557573076,-0.6943194000821926,-0.9121202908685521,0.015010623548494981,0.42225104197626195,0.0903111957180165,22.5
-0.48676903546961475,-0.4885806920118252,-0.9336226105618952,-0.8900506194864076,-0.23991267370700398,-0.37749702593013335,-0.05352633554628257,-0.6943194000821926,-0.9121202908685521,0.015010623548494981,0.40594688363266296,-0.5931802690076408,22.2
-0.4898172817207956,-0.4885806920118252,-1.0926702827336956,-0.5273852942629301,1.2104900062556527,0.6746389649519733,-0.21959900093130916,-0.8164654581721078,-0.7692647484633879,-0.31285299606335343,0.43991388018182626,-1.0478103383047974,23.6
-0.49054918792999924,-0.4885806920118252,-1.0926702827336956,-0.5273852942629301,1.3283556867943789,-0.1528035770298867,-0.22326798893613337,-0.8164654581721078,-0.7692647484633879,-0.31285299606335343,0.42360972183822837,-1.0168831227063513,28.7
-0.49181264613471404,-0.4885806920118252,-1.0926702827336956,-0.5273852942629301,0.24464623517442474,-0.045806696601198155,-0.3874552021520143,-0.8164654581721078,-0.7692647484633879,-0.31285299606335343,0.3483000380606549,-0.5359649201505154,22.6
-0.4933500580601922,-0.4885806920118252,-1.0926702827336956,-0.5273852942629301,0.22500195508463774,0.23238519251339315,-0.38755711848548163,-0.8164654581721078,-0.7692647484633879,-0.31285299606335343,0.37489134393057144,-0.630292927725776,22.0
-0.49279601732640954,0.9360887286098583,0.6200375203755981,-0.7540511225276033,0.28557181869481635,-0.49162703172073463,-0.09515915776768982,-0.5721733419922774,-0.7692647484633879,-0.1255023562851548,0.4032295239087301,-0.6364783708454651,22.9
-0.49551102136501995,0.9360887286098583,0.6200375203755981,-0.7540511225276033,-0.09258057303359653,-1.3725680139169392,-0.09515915776768982,-0.5721733419922774,-0.7692647484633879,-0.1255023562851548,0.4288503441629561,-0.938018722930314,25.0
-0.49260997412798063,0.9360887286098583,0.6200375203755981,-0.7540511225276033,-0.0303736860826032,0.3536483236659068,-0.12109686463512721,-0.5721733419922774,-0.7692647484633879,-0.1255023562851548,0.43991388018182626,-0.2607127013243459,20.6
-0.4764385268799322,-0.4885806920118252,-1.1692487915571548,-0.9263171520087554,0.5851470900640784,-0.3418313991205704,-0.18214474838206252,-0.8164654581721078,-0.7319980852272581,-0.2191776761742541,-0.3155121230715653,-0.8699788486137326,28.4
-0.4778696284063082,-0.4885806920118252,-1.1692487915571548,-0.9263171520087554,-0.17115769339274736,0.07902299723227212,-0.18214474838206252,-0.8164654581721078,-0.7319980852272581,-0.2191776761742541,0.3415066387508218,-0.1447356428301733,21.4
-0.47668590300092006,-0.4885806920118252,-1.1692487915571548,-0.9263171520087554,2.9490087942018652,0.30728300881347514,-0.18214474838206252,-0.8164654581721078,-0.7319980852272581,-0.2191776761742541,0.43991388018182626,-1.2472908789147745,38.7
-0.48465100521057836,-0.4885806920118252,-1.1692487915571548,-0.9263171520087554,2.54138998233877,-1.0872429994404358,-0.18214474838206252,-0.8164654581721078,-0.7319980852272581,-0.2191776761742541,0.37450314968429455,-1.3462579688298015,43.8
-0.48736396481843675,-0.4885806920118252,-1.1692487915571548,-0.9263171520087554,1.880032552649251,-0.17420295311562453,-0.18214474838206252,-0.8164654581721078,-0.7319980852272581,-0.2191776761742541,0.43991388018182626,-0.9411114444901585,33.2
-0.47099625221819963,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,0.7521234708272743,0.44637895337077077,-0.5477186365294026,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.39837709583027825,-0.44163691257525517,27.5
-0.4780168274204497,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,0.8405227312313178,0.13965456280852923,-0.5078183919769399,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.41429305992760035,-0.7122500490616579,26.5
-0.4581265606345758,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,-0.21372030025395516,0.7138711544424928,-0.5798732397383476,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.39274827925927475,0.18000012095351,19.3
-0.4728485064794805,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,-0.16460960002948552,0.8066017841473562,-0.729537375435133,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.3581989913406966,0.008354074382134613,20.1
-0.47427551914435256,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,-0.6819089757272279,1.045561483771428,-0.8895969771455866,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.38459620008747525,0.6485474372699673,19.5
-0.4663881053032691,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,-0.706464325839462,0.874366475085526,-0.8365495255758375,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.41603993403584366,0.9872004480729515,19.5
-0.4745719616033876,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,-0.2300905336621112,0.6354067754614542,-0.881698461301868,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.26115042977165853,0.28051357164845964,20.4
-0.47521595729025684,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,0.3379565656009169,1.059827734495253,-0.7234733535938263,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.40769375774090627,-0.0009240902973992727,19.8
-0.4474914318628504,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,-0.06311415289891532,0.8494005363188318,-0.6662982905186499,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.32986081136253786,0.5062822455171159,19.4
-0.4793232186709558,-0.4885806920118252,-0.3342485126552034,-0.2463196672147347,-0.1187729464866468,-0.46309453027308434,-0.5477186365294026,-0.45002728390236224,-0.061198146976921726,1.1391144622176899,0.3737267611917429,0.11196024663692881,21.7
-0.4807727200740995,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,0.7324791907374858,0.5070105189470273,-0.5988296777632723,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,0.41448715705073824,-0.3272062148610048,22.8
-0.47618297303593654,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.5804135285966576,0.910032101895089,-0.763985096147093,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,0.40206494116990166,0.6083420569919877,18.8
-0.4559778639142599,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.28738635059065887,0.9991961689189963,-0.6648205036833735,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,0.43991388018182626,0.7444218056251501,18.7
-0.47229446574569783,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.022188569378525168,0.5997411486518913,-0.8133635597120181,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,0.2815306277011568,-0.2823617522432582,18.5
-0.46635948327274157,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.5558581784844235,0.742403655890143,-0.7080839872402585,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,-0.5691970630130306,0.538755821895484,18.3
-0.474488139942557,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.1498763899621442,0.18245331498000483,-0.5720256820613625,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,0.3700389158521195,-0.03649038823561228,21.2
-0.4705219442837436,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.40361500778856896,0.5426761457565903,-0.563209919216438,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,0.3935246677518263,-0.30555716394209254,19.2
-0.4746925830177535,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.6475314855700995,0.2038526910657424,-0.70074601123061,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,-0.6910900563437431,0.47844775147851415,20.4
-0.4717935802114662,-0.4885806920118252,-0.12071228612824943,-0.0015205726888870682,-0.8783517766251049,-0.0779057607298045,-0.557196855541865,-0.32788122581244705,0.23693515891211664,-0.31285299606335343,0.3351014336872656,0.20628825421218913,19.3
